source,name,phone,address,category,city,country,company_number,incorporated_on,status,keyword,reason,date_found,contacted
companies_house,HOWARD GRAHAME SOFTWARE SOLUTIONS LIMITED,,"66 Paul Street, London, EC2A 4NA, England",software,,GB,17414417,2026-08-21,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SEVENGATES SOFTWARE LTD,,"7 Mannville Terrace, Bradford, BD7 1BA, United Kingdom",software,,GB,17415560,2026-08-24,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,PARAGON DIGITAL SOFTWARE LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17411415,2026-08-20,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,IRONBRIDGE SOFTWARE TECHNOLOGIES LTD,,"Initial Business Centre, Wilson Park, Manchester, M40 8WN, United Kingdom",software,,GB,17413673,2026-08-21,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,JDS SOFTWARE LP,,"5 South Charlotte Street, Edinburgh, EH2 4AN, Scotland",software,,GB,SL038197,2026-08-18,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,RED TAPE SOFTWARE LTD,,"66 Paul Street, London, EC2A 4NA, United Kingdom",software,,GB,17401331,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SIMPLY SUPER SOFTWARE LTD,,"19 Coxs Close, Nuneaton, CV10 7ET, England",software,,GB,17404570,2026-08-17,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,OLIVIUM SOFTWARE LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17407137,2026-08-18,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,CLUBO SOFTWARE LTD,,"2, Sussex Gate, Sussex Road, Haywards Heath, RH16 4NS, United Kingdom",software,,GB,17401263,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,KOR SOFTWARE SERVICES LTD,,"167-169 Great Portland Street, 5th Floor, London, London, W1W 5PF, England",software,,GB,17402883,2026-08-17,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,DPS SOFTWARE SOLUTIONS LIMITED,,"4 King Square, Bridgwater, Somerset, TA6 3YF, England",software,,GB,17395069,2026-08-12,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ZACOTO SOFTWARE SOLUTIONS LIMITED,,"128 City Road, London, EC1V 2NX, United Kingdom",software,,GB,17406335,2026-08-18,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ACJ SOFTWARE LTD,,"79 Coed Camlas, New Inn, Pontypool, NP4 8RP, Wales",software,,GB,17401013,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,FACTORIAL SOFTWARE LIMITED,,"4, 7, William Parry House, Clipper Street, London, E16 2XG, United Kingdom",software,,GB,17404487,2026-08-17,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,JC SOFTWARE LTD,,"167-169 Great Portland Street, London, W1W 5PF, England",software,,GB,17402670,2026-08-16,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,INTRAVERSE SOFTWARE LTD,,"124 City Road, London, EC1V 2NX, England",software,,GB,17413062,2026-08-21,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SIMPLY TRADE SOFTWARE LTD,,"167-169 Great Portland Street, London, W1W 5PF, England",software,,GB,17409527,2026-08-19,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,PST SOFTWARE LTD,,"Suite 11141 5 Brayford Square, London, E1 0SG, United Kingdom",software,,GB,17409600,2026-08-19,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ARCO ARCHERY SOFTWARE LTD,,"82a James Carter Road, Mildenhall, Bury St. Edmunds, IP28 7DE, England",software,,GB,17412282,2026-08-20,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,HIT SOFTWARE LIMITED,,"1 Woodside Gardens Cayton Low Road, Eastfield, Scarborough, YO11 3DB, England",software,,GB,17395264,2026-08-12,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SOVEREIGN ARC SOFTWARE LTD,,"8 Griffin Street, Six Bells, Abertillery, NP13 2NE, Wales",software,,GB,17401334,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,GRANT MANAGEMENT SOFTWARE LTD,,"21 Greenhall Park, Greenhall Park, Coleraine, BT51 3FA, United Kingdom",software,,GB,NI743067,2026-08-18,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,JASP SOFTWARE GROUP LTD,,"27 Bridge Street, Coventry, CV6 5FU, England",software,,GB,17407422,2026-08-18,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,RAISED BY DESIGN LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",design,,GB,17402515,2026-08-16,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,MARCEL OLIVER ART & DESIGN LTD,,"32 Hunter Court Sandy Mead, Epsom, KT19 7NG, United Kingdom",design,,GB,17402780,2026-08-17,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,THB DESIGN LTD,,"6-7 Cecil Square, Margate, Kent, CT9 1BD, United Kingdom",design,,GB,17403071,2026-08-17,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,INTERIOR DESIGN CLUB LTD,,"3, Harvey Gardens, Addison Road, Guildford, GU13QJ, United Kingdom",design,,GB,17403932,2026-08-17,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,RED ELEMENT DESIGN LIMITED,,"7 Grovedale Close, Norwich, NR5 0HT, England",design,,GB,17404004,2026-08-17,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,RAW RESIN DESIGN LTD,,"Unit A, Suite 6, Njk House, Haslingden Road, Blackburn, BB1 2EE, United Kingdom",design,,GB,17404485,2026-08-17,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,DRIVER X DESIGN LIMITED,,"24 Holt Avenue, Leamington Spa, CV33 9RE, England",design,,GB,17405793,2026-08-18,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,MK DESIGN & VALETING LIMITED,,"28 Maltkiln Close, Ollerton, Newark, NG22 9BE, England",design,,GB,17399699,2026-08-13,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,HOLBROOKS DESIGN AND DEVELOP LTD,,"92 Pickhurst Rise, West Wickham, BR4 0AN, England",design,,GB,17401950,2026-08-14,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,JAY BATES DESIGN LTD,,"128 Ennisdale Drive, Wirral, CH48 9UB, United Kingdom",design,,GB,17400506,2026-08-14,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,THE BEDROOM DESIGN COMPANY LIMITED,,"29 Galbraith Drive, Milngavie, Glasgow, G62 6LZ, Scotland",design,,GB,SC898881,2026-08-12,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ROBERT WATSHAM BY DESIGN LTD,,"Flat 11 Cherry Blossom Court Palladian Gardens, Chiswick Gate, London, W4 2DG, United Kingdom",design,,GB,17397070,2026-08-12,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,CURIOUS BY DESIGN LTD,,"5 Colwell Road, London, SE22 8QP, United Kingdom",design,,GB,17397285,2026-08-12,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ALAN GREHAN DESIGN LIMITED,,"C/O Aardvark Accounting 1 Cedar Office Park, Cobham Road, Wimborne, BH21 7SB, United Kingdom",design,,GB,17399018,2026-08-13,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,PLANO DESIGN LTD,,"113 Romford Road, London, E15 4LY, United Kingdom",design,,GB,17400278,2026-08-14,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,EXCELLENT TECH & DESIGN SERVICES LIMITED,,"19 Somervell Road, Harrow, HA2 8TY, England",design,,GB,17402135,2026-08-15,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,WALMSLEY DESIGN LTD,,"Mill Hill Lodge, 207 Park Lane Preesall, Poulton-Le-Fylde, Lancashire, FY6 0LT, United Kingdom",design,,GB,17407193,2026-08-18,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ELECTRICAL MANAGEMENT AND DESIGN SERVICES LTD,,"10 South Bank, Glynebwy, NP23 5QU, United Kingdom",design,,GB,17408285,2026-08-19,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,BB IC LAYOUT DESIGN LTD,,"30 Beaton Drive, Winchburgh, Broxburn, EH52 6FS, Scotland",design,,GB,SC899596,2026-08-19,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,GPA DESIGN LTD,,"30 Barrie Avenue, Bothwell, Glasgow, G71 8FA, Scotland",design,,GB,SC899719,2026-08-19,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,OMORO DESIGN LTD,,"107a Ripple Road, Barking, IG11 7NY, England",design,,GB,17407855,2026-08-18,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,LANDSCAPE DESIGN PAVING LTD,,"64 Alma Street, Luton, LU1 2PL, England",design,,GB,17413173,2026-08-21,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,STYLE & DESIGN ROOFING & BUILDING LTD,,"13 Abraham Road, Minster Lovell, OX29 0AY, England",design,,GB,17413270,2026-08-21,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,KUIT DESIGN LTD,,"Unit 11, 39 Gransden Avenue, London, E8 3QA, United Kingdom",design,,GB,17413793,2026-08-21,active,design,"Newly incorporated company (within the last 14 days) matching keyword 'design' - likely needs a website, branding, or marketing help.",2026-08-26,no
